AIRPORT_ID,DESCRIPTION,ICAO_CODE,USABLE_FOR_WEATHER,STATUS_REASON,MATCH_METHOD,CONFIDENCE
10232,"Aizwal, India: Lengpui",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10233,"Anjouan, Comoros: Ouani",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10234,"Arvidsjaur, Sweden: Arvidsjaur Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10235,"Aracaju, Brazil: Santa Maria International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10236,"Agades, Niger: Mano Dayak",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10237,"Atka, AK: Atka Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10238,"Akron, OH: Akron Fulton International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10239,"Kufrah, Libya: Kufra",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10241,"Akiak, AK: Akiak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10242,"Asahikawa, Japan: Asahikawa Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10243,"Akhiok, AK: Akhiok Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10244,"Auckland, New Zealand: Auckland International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10245,"King Salmon, AK: King Salmon Airport",PAKN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10246,"Akron, CO: Colorado Plains Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10248,"Akure, Nigeria: Akure Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10249,"Auki, Solomon Islands: Auki Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10250,"Akrotiri, Cyprus: Akrotiri Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10251,"Aktyubinsk, Kazakhstan: Aktyubinsk Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10252,"Sittwe, Burma: Sittwe Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10253,"Albertville, AL: Albertville Regional-Thomas J Brumlik Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10254,"Alabaster, AL: Shelby County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10255,"Huntsville, AL: Huntsville Executive Tom Sharp Jr",KHSV,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10256,"Almaty, Kazakhstan: Almaty Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10257,"Albany, NY: Albany International",KALB,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10258,"Alicante, Spain: Alicante Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10259,"Alpine, TX: Alpine Casparis Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10260,"Alta, Norway: Alta Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10261,"Algiers, Algeria: Houari Boumediene",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10262,"Albany, Australia: Albany Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10263,"Alice, TX: Alice International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10264,"Alexander Bay, South Africa: Alexander Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10265,"Asela, Ethiopia: Asela Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10266,"Alamogordo, NM: Alamogordo White Sands Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10267,"Alton, IL: St. Louis Regional",KSTL,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10268,"Waterloo, IA: Waterloo Regional",KALO,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10269,"Aleppo, Syria: Aleppo International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10270,"Alegrete, Brazil: Alegrete Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10271,"Alexandra, New Zealand: Alexandra Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10272,"Alamosa, CO: San Luis Valley Regional/Bergman Field",KSAN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10273,"Alenquer, Brazil: Alenquer Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10274,"Alula, Somalia: Alula Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10275,"Walla Walla, WA: Walla Walla Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10276,"Alexander City, AL: Thomas C. Russell Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10277,"Alexandria, Egypt: Alexandria International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10278,"Lazy Bay, AK: Alitak Seaplane Base",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
10279,"Amarillo, TX: Rick Husband Amarillo International",KAMA,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10280,"Ahmedabad, India: Sardar Vallabhbhai Patel International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10281,"Ama, Papua New Guinea: Ama Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10282,"Amboin, Papua New Guinea: Amboin Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10283,"Arba Minch, Ethiopia: Arba Minch Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10284,"Mataram, Indonesia: Selaparang",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10285,"Durango, CO: Animas Air Park",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10286,"Puerto Armuelles, Panama: Puerto Armuelles Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10287,"Amman, Jordan: Queen Alia International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10288,"Alma, MI: Gratiot Community",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10289,"Mao, Chad: Mao Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10290,"Ampanihy, Madagascar: Ampanihy Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10291,"Ambon, Indonesia: Pattimura",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10292,"Amsterdam, Netherlands: Schiphol",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10294,"Ames, IA: Ames Municipal",KAMW,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10295,"Ammaroo, Australia: Ammaroo Station",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10296,"Ambatomainty, Madagascar: Ambatomainty Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10297,"Anaheim, CA: Anaheim-Disneyland HP",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10298,"Anniston, AL: Anniston Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10299,ANC,PANC,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10300,"Anderson, SC: Anderson Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10301,"Angers, France: Angers Marce",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10302,"Antofagasta, Chile: Andres Sabella International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10303,"Angouleme, France: Angouleme Brie Champniers",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10304,"Aniak, AK: Aniak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10305,"Ankara, Turkey: Etimesgut",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10306,"Antalaha, Madagascar: Antsirabato",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10307,"Annette, AK: Annette Island",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10308,"Angoche, Mozambique: Angoche Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10309,"Annapolis, MD: Lee",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10310,"Antwerp, Belgium: Deurne",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10311,"Andahuaylas, Peru: Andahuaylas Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10312,"St. Johns, Antigua and Barbuda: V C Bird International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10313,"Anvik, AK: Anvik Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10314,"Andeness, Norway: Andoya",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10317,"Lima, OH: Lima Allen County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10318,"Ancona, Italy: Ancona Falconara",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10319,"Aomori, Japan: Aomori Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10320,"Karpathos, Greece: Karpathos Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10321,"Paso de Los Libres, Argentina: Paso de Los Libres Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10322,"Altoona, PA: Altoona-Blair County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10323,"Alor Setar, Malaysia: Sultan Abdul Halim",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10324,"Amook Bay, AK: Amook Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10325,"Denver, CO: Centennial",KDEN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10326,"Apolo, Bolivia: Apolo Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10327,"Napa, CA: Napa County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10328,"San Juan Aposento, Peru: San Juan Aposento Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10329,"Naples, FL: Naples Municipal",KAPF,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10330,"Aberdeen, MD: Phillips AAF",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10331,"Apataki, French Polynesia: Apataki Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10332,"Nampula, Mozambique: Nampula Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10333,"Alpena, MI: Alpena County Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10334,"Apartado, Colombia: Apartado Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10335,"April River, Papua New Guinea: April River Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10336,"Jasper, TN: Marion County Brown Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10337,"Apple Valley, CA: Apple Valley Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10338,"Apia, Samoa: Faleolo International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10339,"Qaisumah, Saudi Arabia: Al Qaisumah International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10340,"Aqaba, Jordan: King Hussein International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10342,"Arequipa, Peru: Rodriguez Ballon International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10343,"Saqani, Fiji: Saqani Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10344,"Girdwood, AK: Girdwood Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10345,"Russellville, AR: Russellville Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10346,"Conway, AR: Dennis F Cantrell Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10347,"New Iberia, LA: Acadiana Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10348,"Ann Arbor, MI: Ann Arbor Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10349,"Arctic Village, AK: Arctic Village Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10350,"Alor, Indonesia: Arcadia Municipal",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10351,"Arecibo, PR: Antonio/Nery/Juarbe Pol",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10352,"Walnut Ridge, AR: Walnut Ridge Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10353,"Arkhangelsk, Russia: Talagi",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10354,"Arica, Chile: Chacalluta",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10355,"Arusha, Tanzania: Arusha Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10356,"Armidale, Australia: Armidale Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10357,"Stockholm, Sweden: Arlanda",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10358,"Aragip, Papua New Guinea: Aragip Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10359,"Arauquita, Colombia: El Troncal",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10360,"Aragarcas, Brazil: Aragarcas Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10361,"Watertown, NY: Watertown International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10362,"Aracatuba, Brazil: Aracatuba Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10363,"Minocqua/Woodruff, WI: Lakeland/Noble F. Lee Memorial Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10364,"Arad, Romania: Arad International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10365,"Asbury Park, NJ: Asbury Park/Monmouth County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10366,"Ararat, Australia: Ararat Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10367,"N'zeto, Angola: N'zeto Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10368,"Assab, Eritrea: Assab International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10369,"Ashgabat, Turkmenistan: Ashgabat Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10370,"Ascension, Bolivia: Ascension Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10371,"Andros Town, The Bahamas: Andros Town International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10372,"Aspen, CO: Aspen Pitkin County Sardy Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10373,"Ashburton, New Zealand: Ashburton Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10374,"Nashua, NH: Boire Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10375,"Ascension Island, Saint Helena, Ascension, and Tristan da Cunha: Ascension Aux Af",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10376,"Amami O Shima, Japan: Amami",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10377,"Yamoussoukro, Cote d'Ivoire: Yamoussoukro Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10378,"Marshall, TX: Harrison County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10379,"Asmara, Eritrea: Asmara International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10380,"Talladega, AL: Talladega Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10381,"Asosa, Ethiopia: Asosa Hidase",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10382,"Alice Springs, Australia: Alice Springs Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10383,"Austin, NV: Austin Airport",KAUS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10384,"Kayseri, Turkey: Kayseri Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10385,"Astoria/Seaside, OR: Astoria Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10386,"Asuncion, Paraguay: Silvio Pettirossi International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10387,"Aswan, Egypt: Aswan International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10388,"Ashland, WI: John F Kennedy Memorial",KJFK,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10389,"Ashley, ND: Ashley Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10390,"Anta, Peru: Anta Huaraz",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10391,"Atbara, Sudan: Atbara Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10392,"Arthur's Town, The Bahamas: Arthur's Town Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10393,"Antlers, OK: Antlers Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10394,"Athens, Greece: Eleftherios Venizelos International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10395,"Artigas, Uruguay: Artigas International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10397,ATL,KATL,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10398,"Altamira, Brazil: Altamira Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10399,"Namatanai, Papua New Guinea: Namatanai Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10400,"Athens, OH: Ohio University",KAHN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10401,"Aitape, Papua New Guinea: Aitape Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10402,"Amritsar, India: Amritsar International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10403,"Atar, Mauritania: Atar Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10404,"Artesia, NM: Artesia Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10405,"Atmautluak, AK: Atmautluak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10406,"Attu, AK: Casco Cove CGS",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10407,"Ati, Chad: Ati Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10408,"Appleton, WI: Appleton International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10409,"Watertown, SD: Watertown Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10410,"Assiut, Egypt: Assiut Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10411,"Aruba, Aruba: Reina Beatrix International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10412,"Arauca, Colombia: Santiago Perez",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10413,"Augustus Downs, Australia: Augustus Downs Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10414,"Augusta/Waterville, ME: Augusta State",KAGS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10415,"Abu Dhabi, United Arab Emirates: Zayed International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10416,"Alakanuk, AK: Alakanuk Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10417,"Austin/Albert Lea, MN: Austin Municipal",KAUS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10418,"Auburn, CA: Auburn Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10419,"Auburn, AL: Auburn University Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10420,"Aguan, Papua New Guinea: Aguan Papua N.G.",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10421,"Atuona, French Polynesia: Hiva Oa/Atuona",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10422,"Aurillac, France: Aurillac Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10423,"Austin, TX: Austin - Bergstrom International",KAUS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10424,"Wausau, WI: Wausau Downtown",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10425,"Araguaina, Brazil: Araguaina Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10426,"Aneityum, Vanuatu: Aneityum Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10427,"Aurora, IL: Aurora Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10428,"Aviano, Italy: Aviano AB",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10430,"Ciego de Avila, Cuba: Maximo Gomez",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10431,"Asheville, NC: Asheville Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10432,"Avignon, France: Avignon Caumont",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10433,"Avon Park, FL: Avon Park Executive",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",KAVP,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10435,"Avalon, Australia: Avalon Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10436,"Tucson, AZ: Marana Regional",KTUS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10437,"Avalon, CA: Catalina",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10438,"Awasa, Ethiopia: Lake Awasa",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10439,"Wake Island, TT: Wake Island Airfield",NOT_FOUND,NO,NO_ICAO_CODE,NON_US_STATE,UNKNOWN
10440,"West Memphis, AR: West Memphis Municipal",KMEM,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
10441,"Awar, Papua New Guinea: Awar Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10442,"Andrews, TX: Andrews County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10443,"Ahwaz, Iran: Ahwaz Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10444,"The Valley, Anguilla: Clayton J Lloyd",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
10445,"Alexandria Bay, NY: Maxson Airfield",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10446,"Aramac, Australia: Aramac Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10447,"Alexandroupolis, Greece: Dimokritos",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10448,"Armenia, Colombia: El Eden",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10449,"Alexandria, MN: Alexandria Regional Chandler Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10450,"Spring Point, The Bahamas: Spring Point Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10451,"Altus, OK: Altus/Quartz Mountain Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
10452,"Akita, Japan: Akita Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
10453,"Axum, Ethiopia: Axum Atse Yohannes IV",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
10454,"Wapakoneta, OH: Neil Armstrong",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
